room,rt_s,file,label_better_ear_ud_dB,ud_diotic_dB,binaural_gain_dB,duration_s,onset_ms,ir_length_gate,orig_sr,error
67_Concert Hall_2.18,2.18,C6m_m012.wav,3.378,0.565,2.813,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m013.wav,3.43,0.593,2.837,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m013.wav,3.43,0.593,2.837,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m014.wav,3.424,0.591,2.833,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m014.wav,3.424,0.591,2.833,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m015.wav,3.434,0.625,2.809,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m015.wav,3.434,0.625,2.809,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m016.wav,3.416,0.599,2.817,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m016.wav,3.416,0.599,2.817,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m017.wav,3.372,0.536,2.836,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m017.wav,3.372,0.536,2.836,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m018.wav,3.357,0.542,2.815,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m018.wav,3.357,0.542,2.815,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m019.wav,3.326,0.48,2.846,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m019.wav,3.326,0.48,2.846,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m020.wav,3.335,0.446,2.889,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m020.wav,3.335,0.446,2.889,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m021.wav,3.252,0.453,2.799,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m021.wav,3.252,0.453,2.799,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m022.wav,3.239,0.498,2.741,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m022.wav,3.239,0.498,2.741,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m023.wav,3.258,0.535,2.723,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m023.wav,3.258,0.535,2.723,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m024.wav,3.215,0.512,2.702,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m024.wav,3.215,0.512,2.702,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m025.wav,3.235,0.478,2.758,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m025.wav,3.235,0.478,2.758,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m026.wav,3.142,0.327,2.815,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m026.wav,3.142,0.327,2.815,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m027.wav,3.1,0.218,2.882,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m027.wav,3.1,0.218,2.882,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m028.wav,3.048,0.144,2.904,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m028.wav,3.048,0.144,2.904,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m029.wav,2.977,0.069,2.908,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m029.wav,2.977,0.069,2.908,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m030.wav,2.877,-0.007,2.884,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m030.wav,2.877,-0.007,2.884,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m031.wav,2.823,-0.053,2.876,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m031.wav,2.823,-0.053,2.876,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m032.wav,2.72,-0.182,2.902,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m032.wav,2.72,-0.182,2.902,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m033.wav,2.623,-0.366,2.989,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m033.wav,2.623,-0.366,2.989,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m034.wav,2.485,-0.568,3.053,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m034.wav,2.485,-0.568,3.053,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m035.wav,2.342,-0.743,3.085,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m035.wav,2.342,-0.743,3.085,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m036.wav,2.177,-0.878,3.054,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m036.wav,2.177,-0.878,3.054,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m037.wav,2.049,-0.87,2.919,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m037.wav,2.049,-0.87,2.919,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m038.wav,1.891,-0.837,2.728,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m038.wav,1.891,-0.837,2.728,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m039.wav,1.82,-0.796,2.616,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m039.wav,1.82,-0.796,2.616,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m040.wav,1.739,-0.797,2.535,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m040.wav,1.739,-0.797,2.535,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m041.wav,1.628,-0.866,2.494,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m041.wav,1.628,-0.866,2.494,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m042.wav,1.567,-0.817,2.383,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m042.wav,1.567,-0.817,2.383,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m043.wav,1.46,-0.625,2.085,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m043.wav,1.46,-0.625,2.085,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m044.wav,1.311,-0.323,1.634,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m044.wav,1.311,-0.323,1.634,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m045.wav,1.134,-0.156,1.29,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m045.wav,1.134,-0.156,1.29,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m046.wav,0.973,0.11,0.863,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m046.wav,0.973,0.11,0.863,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m047.wav,0.784,0.896,-0.112,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m047.wav,0.784,0.896,-0.112,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m048.wav,0.587,1.549,-0.962,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m048.wav,0.587,1.549,-0.962,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m049.wav,0.48,1.925,-1.444,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m049.wav,0.48,1.925,-1.444,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m050.wav,0.63,1.927,-1.297,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m050.wav,0.63,1.927,-1.297,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m051.wav,0.808,1.678,-0.871,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m051.wav,0.808,1.678,-0.871,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m052.wav,0.945,1.069,-0.124,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m052.wav,0.945,1.069,-0.124,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m053.wav,1.114,0.2,0.914,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m053.wav,1.114,0.2,0.914,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m054.wav,1.285,-0.25,1.535,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m054.wav,1.285,-0.25,1.535,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m055.wav,1.37,-0.518,1.888,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m055.wav,1.37,-0.518,1.888,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m056.wav,1.466,-0.766,2.232,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m056.wav,1.466,-0.766,2.232,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m057.wav,1.538,-0.874,2.413,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m057.wav,1.538,-0.874,2.413,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m058.wav,1.615,-0.773,2.388,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m058.wav,1.615,-0.773,2.388,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m059.wav,1.68,-0.667,2.348,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m059.wav,1.68,-0.667,2.348,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m060.wav,1.751,-0.667,2.418,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m060.wav,1.751,-0.667,2.418,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m061.wav,1.837,-0.688,2.525,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m061.wav,1.837,-0.688,2.525,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m062.wav,1.958,-0.689,2.647,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m062.wav,1.958,-0.689,2.647,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m063.wav,2.051,-0.74,2.79,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m063.wav,2.051,-0.74,2.79,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m064.wav,2.254,-0.606,2.86,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m064.wav,2.254,-0.606,2.86,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m065.wav,2.401,-0.404,2.805,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m065.wav,2.401,-0.404,2.805,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m066.wav,2.497,-0.283,2.78,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m066.wav,2.497,-0.283,2.78,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m067.wav,2.658,-0.076,2.734,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m067.wav,2.658,-0.076,2.734,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m068.wav,2.661,-0.069,2.73,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m068.wav,2.661,-0.069,2.73,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m069.wav,2.758,0.006,2.753,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m069.wav,2.758,0.006,2.753,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m070.wav,2.902,0.186,2.716,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m070.wav,2.902,0.186,2.716,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m071.wav,2.913,0.165,2.748,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m071.wav,2.913,0.165,2.748,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m072.wav,3.023,0.311,2.712,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m072.wav,3.023,0.311,2.712,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m073.wav,3.096,0.404,2.692,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m073.wav,3.096,0.404,2.692,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m074.wav,3.179,0.509,2.67,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m074.wav,3.179,0.509,2.67,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m075.wav,3.293,0.639,2.654,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m075.wav,3.293,0.639,2.654,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m076.wav,3.373,0.69,2.683,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m076.wav,3.373,0.69,2.683,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m077.wav,3.519,0.737,2.781,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m077.wav,3.519,0.737,2.781,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m078.wav,3.472,0.705,2.767,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m078.wav,3.472,0.705,2.767,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m079.wav,3.592,0.806,2.787,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m079.wav,3.592,0.806,2.787,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m080.wav,3.656,0.794,2.863,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m080.wav,3.656,0.794,2.863,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m081.wav,3.646,0.748,2.898,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m081.wav,3.646,0.748,2.898,5.0,43.7,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m082.wav,3.707,0.827,2.881,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m082.wav,3.707,0.827,2.881,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m083.wav,3.745,0.778,2.967,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m083.wav,3.745,0.778,2.967,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m084.wav,3.74,0.76,2.98,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m084.wav,3.74,0.76,2.98,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m085.wav,3.747,0.737,3.011,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m085.wav,3.747,0.737,3.011,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m086.wav,3.732,0.674,3.058,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m086.wav,3.732,0.674,3.058,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m087.wav,3.666,0.695,2.971,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m087.wav,3.666,0.695,2.971,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m088.wav,3.702,0.706,2.996,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m088.wav,3.702,0.706,2.996,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m089.wav,3.58,0.723,2.857,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m089.wav,3.58,0.723,2.857,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m090.wav,3.47,0.774,2.696,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m090.wav,3.47,0.774,2.696,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m091.wav,3.305,0.801,2.505,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m091.wav,3.305,0.801,2.505,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m092.wav,3.171,0.793,2.378,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m092.wav,3.171,0.793,2.378,5.0,43.8,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m093.wav,2.766,0.474,2.292,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m093.wav,2.766,0.474,2.292,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m094.wav,2.568,0.423,2.145,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m094.wav,2.568,0.423,2.145,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m095.wav,2.223,0.296,1.927,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m095.wav,2.223,0.296,1.927,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m096.wav,1.911,0.401,1.51,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m096.wav,1.911,0.401,1.51,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m097.wav,1.948,1.358,0.59,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m097.wav,1.948,1.358,0.59,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m098.wav,1.498,2.062,-0.563,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m098.wav,1.498,2.062,-0.563,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m099.wav,1.175,2.47,-1.296,5.0,43.9,OK,48000,
67_Concert Hall_2.18,2.18,C6m_m099.wav,1.175,2.47,-1.296,5.0,43.9,OK,48000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_CM_Pos1_binaural.wav,1.23,2.943,-1.714,1.602,10.6,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_CM_Pos1_binaural.wav,1.23,2.943,-1.714,1.602,10.6,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_CM_Pos2_binaural.wav,1.963,1.889,0.074,1.569,10.0,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_CM_Pos2_binaural.wav,1.963,1.889,0.074,1.569,10.0,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_CM_Pos5_binaural.wav,-2.38,-1.22,-1.161,1.629,10.5,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_CM_Pos5_binaural.wav,-2.38,-1.22,-1.161,1.629,10.5,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_CM_Pos6_binaural.wav,-0.155,0.011,-0.166,1.636,10.0,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_CM_Pos6_binaural.wav,-0.155,0.011,-0.166,1.636,10.0,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_1Viol_binaural.wav,13.989,15.171,-1.182,1.231,10.4,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_1Viol_binaural.wav,13.989,15.171,-1.182,1.231,10.4,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_1Viol_to_Vibrafone_binaural.wav,-0.793,-2.692,1.899,3.01,11.1,OK,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_1Viol_to_Vibrafone_binaural.wav,-0.793,-2.692,1.899,3.01,11.1,OK,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_Cbx_binaural.wav,14.011,14.045,-0.034,1.219,10.1,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_Cbx_binaural.wav,14.011,14.045,-0.034,1.219,10.1,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_PercVibrafone_binaural.wav,12.724,13.672,-0.949,1.181,10.3,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_PercVibrafone_binaural.wav,12.724,13.672,-0.949,1.181,10.3,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_Sopros_binaural.wav,14.147,14.392,-0.244,1.198,10.2,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Palco_Sopros_binaural.wav,14.147,14.392,-0.244,1.198,10.2,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos10_binaural.wav,-2.464,-1.962,-0.502,1.687,10.4,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos10_binaural.wav,-2.464,-1.962,-0.502,1.687,10.4,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos11_binaural.wav,-1.453,-0.339,-1.114,1.684,10.6,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos11_binaural.wav,-1.453,-0.339,-1.114,1.684,10.6,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos12_binaural.wav,-2.672,-2.114,-0.558,1.716,10.2,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos12_binaural.wav,-2.672,-2.114,-0.558,1.716,10.2,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos1_binaural.wav,-1.01,0.866,-1.876,1.602,10.7,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos1_binaural.wav,-1.01,0.866,-1.876,1.602,10.7,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos2_binaural.wav,0.539,1.355,-0.817,1.593,10.0,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos2_binaural.wav,0.539,1.355,-0.817,1.593,10.0,TOO_SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos3_binaural.wav,-3.266,-1.63,-1.636,1.673,10.6,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos3_binaural.wav,-3.266,-1.63,-1.636,1.673,10.6,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos4_binaural.wav,-0.772,-0.435,-0.337,1.665,10.0,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos4_binaural.wav,-0.772,-0.435,-0.337,1.665,10.0,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos5_binaural.wav,-2.838,-2.02,-0.818,1.641,10.5,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos5_binaural.wav,-2.838,-2.02,-0.818,1.641,10.5,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos6_binaural.wav,-1.499,-0.961,-0.538,1.655,10.0,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos6_binaural.wav,-1.499,-0.961,-0.538,1.655,10.0,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos7_binaural.wav,-2.155,-1.458,-0.697,1.68,10.6,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos7_binaural.wav,-2.155,-1.458,-0.697,1.68,10.6,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos8_binaural.wav,-4.16,-3.274,-0.886,1.706,11.0,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos8_binaural.wav,-4.16,-3.274,-0.886,1.706,11.0,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos9_binaural.wav,-1.335,-0.841,-0.494,1.708,10.6,SHORT,96000,
68_Gulbenkian Grand Hall_1.61,1.61,Stereo_Binaural_IR_ORQ_Pos9_binaural.wav,-1.335,-0.841,-0.494,1.708,10.6,SHORT,96000,
69_Cartuxa Monastery Church_2.23,2.23,Stereo_Binaural_IR_Cartuxa_HCHoir_Pos1_binaural.wav,-7.064,-7.637,0.574,3.427,9.9,OK,96000,
69_Cartuxa Monastery Church_2.23,2.23,Stereo_Binaural_IR_Cartuxa_HCHoir_Pos1_binaural.wav,-7.064,-7.637,0.574,3.427,9.9,OK,96000,
69_Cartuxa Monastery Church_2.23,2.23,Stereo_Binaural_IR_Cartuxa_HCHoir_Pos2_binaural.wav,-6.01,-6.834,0.824,3.387,9.9,OK,96000,
69_Cartuxa Monastery Church_2.23,2.23,Stereo_Binaural_IR_Cartuxa_HCHoir_Pos2_binaural.wav,-6.01,-6.834,0.824,3.387,9.9,OK,96000,
69_Cartuxa Monastery Church_2.23,2.23,Stereo_Binaural_IR_Cartuxa_HCHoir_Pos6_binaural.wav,-6.914,-7.602,0.688,3.407,9.9,OK,96000,
69_Cartuxa Monastery Church_2.23,2.23,Stereo_Binaural_IR_Cartuxa_HCHoir_Pos6_binaural.wav,-6.914,-7.602,0.688,3.407,9.9,OK,96000,
69_Cartuxa Monastery Church_2.23,2.23,Stereo_Binaural_IR_Cartuxa_HCHoir_Pos7_binaural.wav,-5.456,-6.145,0.689,3.457,10.0,OK,96000,
